id,trip_distance,trip_time_in_secs,tip_amount,fare_amount,tip_perc,counter,pickup_zipcode,dropoff_zipcode
10004|10462,14.7,1307,5,41,12.19512195,1,10004,10462
10004|10463,14.86666667,1893,7.5,43.5,17.39438503,3,10004,10463
10004|10468,19.9,4862,14.45,52,27.78846154,1,10004,10468
10004|10471,16.9,1530,13.95,45.5,30.65934066,1,10004,10471
10004|10473,14.32,1260,9.88,39,25.33333333,1,10004,10473
10004|10475,17.8,1740,0,48.5,0,1,10004,10475
10004|11201,2.854,1034.333333,1.576444444,13.58888889,12.04315025,45,10004,11201
10004|11203,7.4,1827,7,27.5,25.45454545,1,10004,11203
10004|11204,10.9,2962,8.7,42.5,20.47058824,1,10004,11204
10004|11205,3.8,608,3.5,13,26.92307692,1,10004,11205
10004|11206,6.55,1491.5,2.9,23,10.35714286,2,10004,11206
10004|11209,8.81,1259.714286,2.335714286,26.92857143,8.914565826,7,10004,11209
10004|11211,4.971176471,1236.529412,2.251764706,18.67647059,12.67037045,17,10004,11211
10004|11213,6.1,2047,0.07,26.5,0.264150943,1,10004,11213
10004|11214,15.39,2760,13.12,51.5,25.47572816,1,10004,11214
10004|11215,5.0645,1410.9,3.3455,19.7,17.87946961,20,10004,11215
10004|11217,3.993636364,1220.727273,2.047272727,16.77272727,12.48085727,11,10004,11217
10004|11218,7.378333333,1328,1.216666667,18.16666667,6.19047619,6,10004,11218
10004|11219,7.37,1650,2.85,24.25,15.40540541,2,10004,11219
10004|11220,7.29,1249.5,0,23.5,0,2,10004,11220
10004|11221,6.35,2179.5,1,25.75,3.846153846,2,10004,11221
10004|11222,5.95375,1339.125,2.73125,21.25,13.84417893,8,10004,11222
10004|11223,11.86,1440,0,34.5,0,1,10004,11223
10004|11224,14.735,1900.5,0,43,0,2,10004,11224
10004|11225,5.6,1103,0,20,0,1,10004,11225
10004|11228,9.3,1822.5,1.5,31.75,3.846153846,2,10004,11228
10004|11230,8.62,1758.5,6.2875,29.25,21.78218471,4,10004,11230
10004|11231,3.803,1132,2.69,15.55,18.18229893,10,10004,11231
10004|11232,5.838,1403.2,2.56,21.7,11.12023962,5,10004,11232
10004|11234,20,1669,10,54,18.51851852,1,10004,11234
10004|11235,10.31,1200,0,29.5,0,1,10004,11235
10004|11238,5.35,1618.7,3.85,21.5,17.77400475,10,10004,11238
10004|11239,10.58,2340,7.2,36,20,1,10004,11239
10004|11251,4.28,956,2.65,16.25,16.94931774,2,10004,11251
10005|10001,4.196465517,1135.784483,2.123362069,16.90517241,12.66050433,116,10005,10001
10005|10002,2.146428571,650.3928571,0.97047619,9.803571429,10.98975402,84,10005,10002
10005|10003,2.971489362,837.6808511,1.673404255,12.75,13.0350019,94,10005,10003
10005|10004,0.470666667,251.3333333,0.329,4.666666667,6.966666667,30,10005,10004
10005|10005,0.690666667,337.8666667,1.106666667,9.133333333,5.93625192,15,10005,10005
10005|10006,0.911333333,392.0666667,0.326666667,6.3,5.575757576,15,10005,10006
10005|10007,1.230543478,528.3804348,1.038804348,7.635869565,13.3237327,92,10005,10007
10005|10009,3.124418605,629.3953488,1.693023256,12.04651163,14.28897621,43,10005,10009
10005|10010,3.905,850.7586207,1.943793103,14.63793103,13.17355275,58,10005,10010
10005|10011,3.16040404,950.5555556,1.628787879,13.76262626,11.91601783,99,10005,10011
10005|10012,2.085125,752.35,1.09,10.525,10.89930591,80,10005,10012
10005|10013,1.496168831,612.7532468,1.112337662,8.672077922,13.14935143,154,10005,10013
10005|10014,2.694186047,796.127907,1.556744186,11.98837209,13.25875111,86,10005,10014
10005|10016,4.669326923,921.25,2.08375,16.85096154,12.5863264,104,10005,10016
10005|10017,5.16603352,868.8268156,2.219162011,17.7122905,12.48719948,179,10005,10017
10005|10018,4.742,1100.355556,2.481111111,17.82222222,13.91421465,45,10005,10018
10005|10019,5.573908046,1441.344828,3.025977011,21.64367816,14.03463144,87,10005,10019
10005|10020,5.47875,1462.75,2.6,21.5625,12.47622291,8,10005,10020
10005|10021,6.36,1002.657895,2.381578947,20.52631579,11.80977009,38,10005,10021
10005|10022,5.620629371,977.3286713,2.562027972,19.16783217,13.32440391,143,10005,10022
10005|10023,6.16,1330.911765,2.941764706,21.86764706,13.56660174,34,10005,10023
10005|10024,6.902307692,1355.461538,3.107692308,23.53846154,13.0110172,13,10005,10024
10005|10025,8.210833333,1347.333333,3.125,26.45833333,12.0373185,12,10005,10025
10005|10028,7.0295,1096.6,2.006,21.45,8.779102079,20,10005,10028
10005|10029,8.402,1134.6,3.697,25.45,14.6746354,10,10005,10029
10005|10033,12.84,1140,0,35.5,0,1,10005,10033
10005|10035,8.896,1376.2,0.9,27,3.32010582,5,10005,10035
10005|10036,5.077325581,1321.77907,2.639767442,19.90697674,13.03162101,86,10005,10036
10005|10038,1.034565217,411.4347826,0.508478261,6.630434783,7.856241362,46,10005,10038
10005|10040,13.955,1404,4.05,39,10.25316456,2,10005,10040
10005|10044,9.185,1650,0,29.5,0,2,10005,10044
10005|10065,6.230882353,997.7941176,2.997058824,20.41176471,14.06462853,34,10005,10065
10005|10075,6.80875,949.8125,2.99875,21.28125,14.19796005,16,10005,10075
10005|10128,7.385909091,1286.636364,2.695454545,23.79545455,11.58500892,22,10005,10128
10005|10280,1.098,461.6571429,0.828,6.957142857,11.51594372,35,10005,10280
10005|10306,15.8,1700,6,43.5,13.79310345,1,10005,10306
10005|10451,11.5,1733,9.25,36.5,25.34246575,1,10005,10451
10005|10475,20.75,2460,11.8,58.5,20.17094017,1,10005,10475
10005|11201,2.586888889,926.4444444,1.492666667,12.24444444,12.2408465,45,10005,11201
10005|11204,9.93,1920,7.62,29.5,25.83050847,1,10005,11204
10005|11205,4.692,1224,1.87,18,11.58231293,5,10005,11205
10005|11206,4.6,1145,3.7,17.5,21.14285714,1,10005,11206
10005|11209,8.7225,1375,2.0825,27,7.858490566,4,10005,11209
10005|11211,4.498095238,1075.428571,2.603333333,17,15.64632022,21,10005,11211
10005|11213,6,2066,0,26,0,1,10005,11213
10005|11215,4.857857143,1264.857143,2.212142857,18.5,12.38765975,14,10005,11215
10005|11216,5.55,1800,3.99,23,17.34782609,1,10005,11216
10005|11217,4.198181818,1130.545455,2.727272727,16.72727273,15.24587201,11,10005,11217
10005|11218,8.215,2252.5,4,32,12.6984127,2,10005,11218
10005|11219,8.366666667,1679.666667,0,28.5,0,3,10005,11219
10005|11220,0.66,900,0,20,0,1,10005,11220
10005|11221,5.75,1305,5.65,20.5,27.56097561,2,10005,11221
10005|11222,5.6425,1125.5,2.595,19.125,13.58832362,4,10005,11222
10005|11226,8,1537,0,27,0,1,10005,11226
10005|11230,9.33,2580,0,35.5,0,1,10005,11230
10005|11231,3.45,1255.333333,3.913333333,16.16666667,21.70913771,3,10005,11231
10005|11233,7.17,1860,0,26.5,0,1,10005,11233
10005|11234,14.36,1710,0,40.75,0,2,10005,11234
10005|11235,13.8,1244,4,37.5,10.66666667,1,10005,11235
10005|11237,5.8,1814,2.75,23,10.57692308,2,10005,11237
10005|11238,4.371428571,1581.857143,3.21,19.85714286,16.30871968,7,10005,11238
10005|11251,4.15,1080,3,17,17.64705882,1,10005,11251
10006|10001,3.656504854,1020.339806,1.269029126,15.22815534,8.359215775,103,10006,10001
10006|10002,2.505897436,841.8205128,1.585128205,11.96153846,13.25861025,39,10006,10002
10006|10003,2.835454545,883.8409091,1.595454545,12.69318182,12.92341459,44,10006,10003
10006|10004,0.918648649,576.7837838,0.255405405,6.391891892,4.367117117,37,10006,10004
10006|10005,0.76,357.5,0.535714286,5.892857143,8.391356543,14,10006,10005
10006|10006,1.587272727,488,0.4,9.681818182,1.818181818,11,10006,10006
10006|10007,0.738,314.08,0.639,5.52,10.756723,50,10006,10007
10006|10009,3.7372,822.96,1.2648,14.36,9.134055852,25,10006,10009
10006|10010,3.888823529,953.0588235,1.682352941,15.32352941,11.71759189,34,10006,10010
10006|10011,2.876760563,778.9014085,1.460704225,11.95774648,11.58564211,71,10006,10011
10006|10012,1.995822785,706.1265823,1.188860759,10.21518987,11.9557175,79,10006,10012
10006|10013,1.238992248,481.9302326,0.661705426,7.403100775,9.563529574,129,10006,10013
10006|10014,2.275777778,609.0444444,1.108888889,10.08888889,11.11318157,90,10006,10014
10006|10016,4.890588235,1074,2.207058824,18.10294118,12.94949744,34,10006,10016
10006|10017,5.560307692,993.6615385,1.962153846,19.13076923,10.51767612,65,10006,10017
10006|10018,3.965333333,1159.822222,1.602222222,16.65555556,9.973697795,45,10006,10018
10006|10019,4.825102041,1381.683673,1.93877551,19.75,9.909696508,98,10006,10019
10006|10020,4.488181818,1423.090909,2.865454545,20.45454545,13.58641782,11,10006,10020
10006|10021,6.121578947,1151.157895,1.556842105,21.02631579,10.41637692,19,10006,10021
10006|10022,6.177321429,1287.607143,3.176607143,22.16071429,14.67116719,56,10006,10022
10006|10023,5.449615385,1427.653846,2.189615385,21.30769231,10.8896353,26,10006,10023
10006|10024,6.082,1412.5,1.712,22.1,7.357370769,10,10006,10024
10006|10025,7.435714286,1245.285714,4.357142857,24,18.00472372,7,10006,10025
10006|10026,9.1,1460.5,1.5,29,5.454545455,2,10006,10026
10006|10027,8.676666667,1512.333333,3.9,28.16666667,13.81191223,3,10006,10027
10006|10028,7.617777778,1465.555556,2.633333333,26.05555556,10.59660992,9,10006,10028
10006|10029,8.3275,1746.25,5.125,28.5,17.8358209,4,10006,10029
10006|10030,10.9,1260,0,32,0,1,10006,10030
10006|10031,10.4,1559,6.6,31.5,20.95238095,1,10006,10031
10006|10033,12.125,1750.5,4.375,35.75,12.68115942,2,10006,10033
10006|10034,15.3,1716,0,43,0,1,10006,10034
10006|10035,5.6,1200,0,20,0,1,10006,10035
10006|10036,4.499716981,1281.273585,1.315377358,18.58490566,7.398437113,106,10006,10036
10006|10038,0.99,512.6666667,0.47047619,7.119047619,6.13372542,21,10006,10038
10006|10065,6.636666667,1329.222222,3.624444444,23.72222222,15.42114941,9,10006,10065
10006|10075,7.378,1159.8,2.66,23.6,11.32536097,5,10006,10075
10006|10128,8.29,1246.214286,3.167857143,25.78571429,12.81648349,14,10006,10128
10006|10280,0.685,344.6666667,0.892777778,5.583333333,14.94960287,18,10006,10280
10006|10302,23.5,3224,0,68,0,1,10006,10302
10006|10305,13.1,1620,7.5,37,20.27027027,1,10006,10305
10006|10312,18.45,2700,13.75,54.5,25.2293578,1,10006,10312
10006|10452,12.48,1620,0,37,0,1,10006,10452
10006|10471,16.31,2220,0,48.5,0,1,10006,10471
10006|11201,2.842727273,945.6363636,1.054545455,12.77272727,7.626241713,11,10006,11201
10006|11204,8.08,1630,4.75,26.5,17.87749288,2,10006,11204
10006|11205,4.28,1020,2,16,12.5,1,10006,11205
10006|11206,5.4,1553,0,21.5,0,1,10006,11206
10006|11207,7.2,2227,6,29,20.68965517,1,10006,11207
10006|11209,8.7,1530.5,2.475,28.125,10.78598485,4,10006,11209
10006|11211,4.626,1215.8,2.17,18.2,11.85146784,10,10006,11211
10006|11214,14.7,2541,5,47.5,10.52631579,1,10006,11214
10006|11215,4.995714286,1353.571429,3.271428571,19.35714286,17.47869383,7,10006,11215
10006|11216,5.7,1108,0,19.5,0,1,10006,11216
10006|11217,3.865,1275.25,2.475,16.375,14.31891026,4,10006,11217
10006|11218,5.195,795,3.9575,16.625,23.92793554,4,10006,11218
10006|11219,8.685,1290,0,27.25,0,2,10006,11219
10006|11220,7.4,902,5.75,22.5,25.55555556,1,10006,11220
10006|11222,7.5225,1564.25,4.32,26.25,15.29533218,4,10006,11222
10006|11226,6.06,1080,0,20.5,0,1,10006,11226
10006|11230,6.81,1200,4.5,22,20.45454545,1,10006,11230
10006|11231,4.91,1057.666667,3.133333333,17.33333333,17.61462151,6,10006,11231
10006|11238,3.75,1410,2.05,17.5,10.25,2,10006,11238
10007|10001,3.039758065,889.3306452,1.413360215,13.04569892,11.1410303,372,10007,10001
10007|10002,2.017295918,637.5306122,1.010204082,9.818877551,10.17721235,196,10007,10002
10007|10003,2.567063197,753.0929368,1.456171004,11.44795539,12.87030307,269,10007,10003
10007|10004,1.161351351,543.25,0.765675676,7.787162162,9.759130138,148,10007,10004
10007|10005,1.22255814,503.496124,0.938217054,7.488372093,12.09348614,129,10007,10005
10007|10006,0.799333333,470.1733333,0.821066667,6.633333333,11.50571214,75,10007,10006
10007|10007,0.844271845,398.6262136,0.763252427,7.575242718,9.953873059,206,10007,10007
10007|10009,2.964418605,768.2906977,1.426976744,12.47093023,11.61534161,86,10007,10009
10007|10010,3.343465909,840.9090909,1.644943182,13.55965909,11.95177878,176,10007,10010
10007|10011,2.32251497,617.2275449,1.377664671,10.20958084,13.511682,334,10007,10011
10007|10012,1.416801242,547.9409938,1.002298137,8.145962733,12.53753426,322,10007,10012
10007|10013,0.96038961,370.8237477,0.74890538,6.309833024,12.14814656,539,10007,10013
10007|10014,1.668166667,473.7972222,1.027388889,8.151388889,12.83998292,360,10007,10014
10007|10016,4.056238095,970.1666667,1.996809524,15.77619048,12.37685756,210,10007,10016
10007|10017,5.185019455,1030.431907,2.102373541,18.5155642,11.1791389,257,10007,10017
10007|10018,3.641707317,1084.146341,1.729512195,15.56707317,11.55380608,164,10007,10018
10007|10019,4.331603261,1212.513587,1.997581522,17.59375,11.39674155,368,10007,10019
10007|10020,4.282,1448.8,2.3875,18.8,12.12001925,20,10007,10020
10007|10021,6.82671875,1145.71875,2.73046875,22.2109375,12.33143272,64,10007,10021
10007|10022,5.490456432,1152.431535,2.415020747,19.73651452,12.34706518,241,10007,10022
10007|10023,5.092083333,1198.541667,2.18225,18.8625,11.33577849,120,10007,10023
10007|10024,6.121969697,1239.318182,2.808181818,21.35606061,13.60416152,66,10007,10024
10007|10025,6.763333333,1212.307692,2.657692308,22.52564103,11.69877554,39,10007,10025
10007|10027,8.706363636,1379.272727,2.443636364,27.63636364,8.858071493,11,10007,10027
10007|10028,7.173269231,1308.461538,2.652692308,24.11538462,10.85795621,52,10007,10028
10007|10029,8.0625,1488.333333,3.505833333,26.29166667,13.50974502,12,10007,10029
10007|10030,10,1271.666667,3.95,30,13.25759755,3,10007,10030
10007|10031,9.688571429,1442.428571,4.742857143,29.78571429,15.94814156,7,10007,10031
10007|10032,10.1575,1416.5,0.75,31.125,2.631578947,4,10007,10032
10007|10033,13.756,2009,4.04,41,10.57518038,5,10007,10033
10007|10034,12.21,1722.666667,17.2,36.66666667,46.40866218,3,10007,10034
10007|10035,9.188333333,1125.166667,2.11,26.75,7.345782758,6,10007,10035
10007|10036,3.81390625,1098.773438,1.640039063,15.95898438,10.2825874,256,10007,10036
10007|10037,10.6,1099,6.2,30,20.66666667,1,10007,10037
10007|10038,1.1077,479.79,0.7939,7.17,10.3763835,100,10007,10038
10007|10039,11.8,1144,6.9,33.5,20.59701493,1,10007,10039
10007|10040,11.65,1410,5.05,34.25,14.62046908,2,10007,10040
10007|10044,9.785,1308.5,5.05,28.75,17.48184019,2,10007,10044
10007|10065,6.561566265,1157.771084,2.724698795,21.9939759,12.06386813,83,10007,10065
10007|10075,7.32,1119.941176,2.317647059,23.23529412,9.921066749,17,10007,10075
10007|10128,7.94483871,1370.290323,2.686129032,25.70967742,10.58083345,31,10007,10128
10007|10280,0.835813953,352.1046512,0.721860465,5.924418605,11.52166264,86,10007,10280
10007|10301,14,1995,11.63,40,29.075,1,10007,10301
10007|10305,13,1325,0,35.5,0,1,10007,10305
10007|10306,15.1,1856,12.05,43.5,27.70114943,1,10007,10306
10007|10312,19.19,3060,0,56.5,0,1,10007,10312
10007|10314,15,1896,2,44,4.545454545,1,10007,10314
10007|10451,11.09,1680,0,31.5,0,1,10007,10451
10007|10453,13.17333333,1572,0.833333333,38,2.283105023,3,10007,10453
10007|10463,15.165,1664.5,5,42.25,12.45421245,2,10007,10463
10007|10466,17.88,2940,0,55.5,0,1,10007,10466
10007|10467,16.7,2032,9.6,46.5,20.64516129,1,10007,10467
10007|10471,17.13,2580,18,50.5,35.64356436,1,10007,10471
10007|10472,14.1,1274.5,1.5,39.25,3.571428571,2,10007,10472
10007|11201,2.536779661,847.0847458,1.669661017,11.87711864,13.60135414,118,10007,11201
10007|11203,6.945,2220,1.5,28,5.769230769,2,10007,11203
10007|11204,9.256666667,1212,4.5,27.66666667,16.39816253,3,10007,11204
10007|11205,3.350769231,1034.769231,1.71,14.5,10.95639596,13,10007,11205
10007|11206,4.696,1117.2,3.274,17.8,18.75956846,5,10007,11206
10007|11209,9.94875,1543.625,3.9925,28.0625,12.96052032,8,10007,11209
10007|11210,8.13,2001.5,3,30,10.71428571,2,10007,11210
10007|11211,4.499772727,1154.159091,2.548409091,17.47727273,14.21905043,44,10007,11211
10007|11212,9.15,2400,3,33,9.090909091,1,10007,11212
10007|11214,12.13333333,2310,5.7,41,13.6527977,3,10007,11214
10007|11215,4.762702703,1341.567568,2.039459459,18.91891892,11.61146074,37,10007,11215
10007|11216,5.048,1628.4,2.384,21.1,10.24968383,5,10007,11216
10007|11217,3.4625,1100,1.588333333,14.45833333,10.83362662,24,10007,11217
10007|11218,7.062,1644,4.063,25.65,16.98035305,10,10007,11218
10007|11219,9.5,1850,4.185,31.75,12.87692308,2,10007,11219
10007|11220,7.748,1553.6,0,26.7,0,5,10007,11220
10007|11221,5.374,1211.8,0.8,19.2,4.102564103,5,10007,11221
10007|11222,5.77,1401.333333,3.588,21.53333333,15.98889038,15,10007,11222
10007|11223,9.1,1689,0,29.5,0,1,10007,11223
10007|11224,12.84,1320,7.1,35.5,20,1,10007,11224
10007|11225,5.595,1432.5,3.925,20.625,18.7284834,4,10007,11225
10007|11226,6.056666667,1342.888889,2.377777778,21.55555556,11.64351712,9,10007,11226
10007|11228,9.3875,1390.75,2.5,28.625,8.584057072,4,10007,11228
10007|11229,9.4,1784,9.08,30,30.26666667,1,10007,11229
10007|11230,8.408,1485,2.616,26.8,9.919088319,5,10007,11230
10007|11231,3.436956522,1104.695652,1.709565217,14.7826087,11.18997696,23,10007,11231
10007|11232,6.21,1551.8,2.05,23,5.061728395,5,10007,11232
10007|11233,7.115,1807.25,3.45,26,13.68899117,4,10007,11233
10007|11234,9.59,1920,0,30.5,0,1,10007,11234
10007|11235,15.376,1973,4.98,44.8,10.36618024,5,10007,11235
10007|11237,5.8925,1542,3.175,22.375,14.21303657,4,10007,11237
10007|11238,4.578333333,1424.277778,1.822222222,19.08333333,9.400145491,18,10007,11238
10007|11251,2.7,740,1.5,11.25,10.34482759,2,10007,11251
10009|10001,2.567904762,847.9380952,1.431095238,11.33690476,12.5878205,420,10009,10001
10009|10002,1.109936709,370.6139241,0.679525316,6.454113924,10.34839549,316,10009,10002
10009|10003,0.914339623,329.6383648,0.684811321,5.839622642,11.70117772,636,10009,10003
10009|10004,3.565692308,557.9384615,1.584153846,12.53846154,13.02864715,65,10009,10004
10009|10005,3.252075472,726.7735849,1.553962264,12.67924528,12.86673017,53,10009,10005
10009|10006,3.848421053,793.7894737,1.526315789,14.34210526,10.60236397,19,10009,10006
10009|10007,3.055326087,795.0434783,1.634673913,12.70108696,12.70724586,92,10009,10007
10009|10009,0.772565598,263.2915452,0.629504373,6.109358601,7.973108323,343,10009,10009
10009|10010,1.217408451,455.9492958,0.833464789,7.150704225,11.60942462,355,10009,10010
10009|10011,1.650303644,620.3157895,1.092530364,8.922064777,12.28980983,494,10009,10011
10009|10012,1.181723164,453.5734463,0.861949153,7.042372881,12.51680201,354,10009,10012
10009|10013,1.817272727,648.9004329,1.088441558,9.333333333,11.64084613,231,10009,10013
10009|10014,1.694746377,646.5181159,1.163007246,9.097826087,12.83210076,276,10009,10014
10009|10016,1.51201049,453.6451049,0.885,7.519230769,11.67227009,572,10009,10016
10009|10017,2.116155606,623.9382151,1.263775744,9.745995423,12.96953659,437,10009,10017
10009|10018,2.698692308,1041.338462,1.416307692,13.36538462,10.62131086,130,10009,10018
10009|10019,3.389747475,1059.222222,1.326060606,14.77777778,9.248674457,198,10009,10019
10009|10020,2.936363636,1002.363636,2.497272727,13.77272727,17.94100335,11,10009,10020
10009|10021,3.564455446,738.5247525,1.496138614,13.02475248,11.60868633,101,10009,10021
10009|10022,2.549967846,653.3858521,1.305401929,10.67363344,12.12313948,311,10009,10022
10009|10023,4.40037037,1189.975309,1.875679012,17.20987654,10.93199264,81,10009,10023
10009|10024,5.097608696,1243.478261,2.045652174,18.68478261,10.63713605,46,10009,10024
10009|10025,6.397111111,1234.222222,2.417777778,21.61111111,11.5046481,45,10009,10025
10009|10026,6.564444444,1257.333333,3.65,22.27777778,16.98781243,9,10009,10026
10009|10027,7.849411765,1221.529412,3.067647059,24.58823529,12.0291319,17,10009,10027
10009|10028,4.004827586,835.1954023,1.790574713,14.12068966,12.35308199,87,10009,10028
10009|10029,5.375918367,911.4489796,2.072244898,17.65306122,11.72278609,49,10009,10029
10009|10030,7.68,1181,2.425,23.875,10.41041276,4,10009,10030
10009|10031,8.768571429,1409.714286,3.3,27.71428571,11.73066052,7,10009,10031
10009|10032,10.20888889,1458.888889,3.875555556,31.11111111,11.92663712,9,10009,10032
10009|10033,9.6,1174,0,28.5,0,1,10009,10033
10009|10034,11.04,1299,1,31.75,3.389830508,2,10009,10034
10009|10035,6.4045,965.5,2.215,20.225,11.52231394,20,10009,10035
10009|10036,2.984825871,1032.248756,1.450696517,13.87810945,10.24874561,201,10009,10036
